0,0,0,0,0,straight,edge,Bags two and three will only have straight edges along the top and the bottom.
0,0,0,0,0,strong,bone,"They have thick fur, thick and strong bones, and well protected organs."
0,0,0,0,0,sunny,day,"Today will be another sunny, clear day, but it will be a little warmer and breezier."
0,0,0,0,0,sweet,potato,"Boil peeled sweet potatoes and purée in a food processor, thinning with cooking water or cream until saucy."
0,0,1,0,0,tame,reindeer,In addition they manage their tame reindeer in an ancient fashion and do not even use dogs to herd them.
0,0,0,0,0,thick,slice,"One of my personal favorite ways to fix squash is to cut it into thick slices, then quarter them."
0,0,0,0,0,thin,layer,Spread a thin layer of mayonnaise on the 4 top halves and a thin layer of mustard on the 4 bottom halves.
0,0,0,0,0,thirsty,camel,A thirsty camel can drink as much as 114 liters of water in just 10 minutes. 
0,0,0,0,0,tight,pant,Do not say anything about those tight pants on the football players!
0,0,1,0,0,unruly,behavior,What if airlines or trains just fined people for unruly behavior?
0,0,0,0,0,warm,bath,"A warm bath can also help release some of the congestion in your chest, and may help you sleep better."
0,0,1,0,0,weak,muscle,I’d tense my whole body trying to get my weak muscles to work.
0,0,0,0,0,wet,towel,Do not use wet towels under the gel.
0,0,0,0,1,white,sand,The beach at Parrot Bay consists of soft white sand mixed with pieces of coral.
0,0,0,0,0,windy,night,It is rainy weather on a windy night.
0,0,0,0,0,woolly,mammoth,"Woolly mammoths were hairy pachyderms that died out during the last big warming event, 10,000 years ago."
0,0,0,0,0,young,boy,"As a young boy, he became interested in writing and storytelling through the encouragement of his teachers."
