1,1,1,1,1,slim,picking,It seems the Americans have very slim pickings as alternatives for the psychopath in power now.
1,1,1,1,1,slimy,salesman,I don’t think anyone here feels that all realtors are idiots and slimy salesmen.
1,1,1,1,1,small,comfort,"But that may be of small comfort because there is reason to believe that Iraq, and maybe other countries, already have smallpox."
1,1,1,1,1,smoky,alto,"Timmins’s smoky alto is eloquent and gorgeous, and it plays as a beautiful goodbye to a dear friend."
1,1,1,1,1,smooth,operation,Medical assistants are important members of the medical team to ensure to the smooth operation of hospitals and clinics.
1,1,1,0,1,soft,leadership,"They are also worried about the lack of basic math, writing, and employability skills of entry-level employees and soft leadership skills of mid-level managers."
1,1,1,0,1,sour,mood,But I think it says something about the current sour mood of the country.
1,1,1,1,1,spicy,language,"Tim in particular, used some spicy language of his own."
1,1,1,1,1,stale,cliche,"The line ""It's the economy stupid"" has time and again proven to be anything but a stale cliché."
1,1,1,1,1,steep,discount,Many online pharmacies offer steep discounts on popular diabetes medications.
1,0,1,1,1,stony,silence,"When it came time to ask for volunteers to work on different aspects of what was being discussed, the leader was met with stony silence."
1,1,1,1,1,stormy,applause,The Ukrainian singer was rewarded with stormy applause.
1,1,1,0,1,straight,answer,Maybe this Jack would give him a straight answer.
1,0,1,1,1,strong,presence,Amvescap has a particularly strong presence in China.
1,1,1,1,1,sunny,disposition,Horses possess a sunny disposition and much natural charm.
1,1,1,1,1,sweet,smile,And he died with a sweet smile on his lip.
1,1,1,1,1,tall,tale,I suspect that someone has told you a tall tale.
1,1,1,0,1,tame,version,These photos below are the tame version of what went on during their engagement party.
1,1,1,1,1,thick,accent,Having a mom and dad who spoke with a thick accent is American.
1,1,1,1,1,thin,excuse,"Flustered, I could only stammer out thin excuses."
1,1,1,1,1,thirsty,sponge,"The only requirement is that you have to be receptive, and become a dry and thirsty sponge."
1,1,1,1,1,tight,budget,"We all live on tight budgets, but we still need to have some fun."
1,0,1,1,1,unruly,hair,"If you have thick, unruly hair it can be a godsend."
1,1,1,1,1,warm,reception,It was great to see a warm reception for it on twitter. 
1,1,1,0,1,weak,password,I put a weak password and somebody guessed it.
1,1,0,1,1,wet,dream,To me this sounds like the wet dream of a voyeur.
1,1,1,1,1,white,anger,In white anger he threw the book down - and proceeded along another line. 
1,1,1,1,1,wild,speculation,Most of us thought it was just wild speculation.
1,1,1,1,1,windy,rhetoric,"Most state standards were windy rhetoric, devoid of concrete descriptions of what students should be expected to know and be able to do."
1,1,0,1,1,woolly,liberal,"In most parts of life, I am a woolly liberal of the first degree – tolerant, understanding, calm and relatively unfazeable."
1,1,1,0,1,young,moon,"I thought all this very pretty and engaging, and Steerforth seemed to think so too, as we looked after them fading away in the light of a young moon."
